"Category","Brand Name","Brand Slug","Model Name","Model Slug","Variant Storage","Variant RAM","Base Buyout Price (INR)","Popular","Active","Image Link"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 12 5G","xiaomi-redmi-note-12-5g","256 GB","8 GB","9767","YES","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-12-5g"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 12 Pro 5G","xiaomi-redmi-note-12-pro-5g","256 GB","8 GB","9171","YES","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-12-pro-5g"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 13 5G","xiaomi-redmi-note-13-5g","128 GB","6 GB","10150","YES","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-13-5g"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 13 5G","xiaomi-redmi-note-13-5g","256 GB","8 GB","10595","YES","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-13-5g"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 13 5G","xiaomi-redmi-note-13-5g","256 GB","12 GB","11019","YES","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-13-5g"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 13 Pro 5G","xiaomi-redmi-note-13-pro-5g","128 GB","8 GB","12746","YES","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-13-pro-5g"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 13 Pro 5G","xiaomi-redmi-note-13-pro-5g","256 GB","8 GB","13494","YES","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-13-pro-5g"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 13 Pro 5G","xiaomi-redmi-note-13-pro-5g","256 GB","12 GB","14211","YES","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-13-pro-5g"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 5","xiaomi-redmi-note-5","32 GB","3 GB","1798","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-5"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 5","xiaomi-redmi-note-5","64 GB","4 GB","2161","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-5"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 5 Pro","xiaomi-redmi-note-5-pro","64 GB","4 GB","2525","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-5-pro"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 5 Pro","xiaomi-redmi-note-5-pro","64 GB","6 GB","2828","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-5-pro"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 6 Pro","xiaomi-redmi-note-6-pro","64 GB","4 GB","3010","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-6-pro"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 6 Pro","xiaomi-redmi-note-6-pro","64 GB","6 GB","3313","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-6-pro"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 7","xiaomi-redmi-note-7","32 GB","3 GB","2687","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-7"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 7","xiaomi-redmi-note-7","64 GB","4 GB","3323","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-7"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 7 Pro","xiaomi-redmi-note-7-pro","128 GB","6 GB","4303","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-7-pro"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 7 Pro","xiaomi-redmi-note-7-pro","64 GB","4 GB","3798","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-7-pro"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 7 Pro","xiaomi-redmi-note-7-pro","64 GB","6 GB","3939","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-7-pro"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 7S","xiaomi-redmi-note-7s","32 GB","3 GB","3444","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-7s"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 7S","xiaomi-redmi-note-7s","64 GB","4 GB","3565","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-7s"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 8","xiaomi-redmi-note-8","128 GB","6 GB","4252","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-8"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 8","xiaomi-redmi-note-8","32 GB","3 GB","3596","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-8"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 8","xiaomi-redmi-note-8","64 GB","4 GB","3949","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-8"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 8 Pro","xiaomi-redmi-note-8-pro","128 GB","6 GB","4707","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-8-pro"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 8 Pro","xiaomi-redmi-note-8-pro","128 GB","8 GB","5161","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-8-pro"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 8 Pro","xiaomi-redmi-note-8-pro","64 GB","6 GB","4565","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-8-pro"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 9","xiaomi-redmi-note-9","128 GB","4 GB","4707","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-9"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 9","xiaomi-redmi-note-9","128 GB","6 GB","5121","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-9"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 9","xiaomi-redmi-note-9","64 GB","4 GB","4313","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-9"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 9 Pro","xiaomi-redmi-note-9-pro","128 GB","4 GB","5070","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-9-pro"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 9 Pro","xiaomi-redmi-note-9-pro","128 GB","6 GB","5282","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-9-pro"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 9 Pro","xiaomi-redmi-note-9-pro","64 GB","4 GB","4707","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-9-pro"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 9 Pro Max","xiaomi-redmi-note-9-pro-max","128 GB","6 GB","5595","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-9-pro-max"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 9 Pro Max","xiaomi-redmi-note-9-pro-max","128 GB","8 GB","5949","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-9-pro-max"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Note 9 Pro Max","xiaomi-redmi-note-9-pro-max","64 GB","6 GB","5010","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-note-9-pro-max"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Y1","xiaomi-redmi-y1","32 GB","3 GB","1313","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-y1"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Y1","xiaomi-redmi-y1","64 GB","4 GB","1424","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-y1"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Y2","xiaomi-redmi-y2","32 GB","3 GB","2161","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-y2"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Y2","xiaomi-redmi-y2","64 GB","4 GB","2343","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-y2"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Y3","xiaomi-redmi-y3","32 GB","3 GB","2444","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-y3"
"MOBILE","Xiaomi","xiaomi","Xiaomi Redmi Y3","xiaomi-redmi-y3","64 GB","4 GB","2525","NO","YES","https://www.cashall.in/api/v1/catalog/image/xiaomi-redmi-y3"
"TABLET","Apple","apple","iPad 10.2"" 7th Gen (Wi-Fi Only)","ipad-102-7th-gen-wi-fi-only","128 GB","","12958","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-102-7th-gen-wi-fi-only"
"TABLET","Apple","apple","iPad 10.2"" 7th Gen (Wi-Fi Only)","ipad-102-7th-gen-wi-fi-only","32 GB","","11999","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-102-7th-gen-wi-fi-only"
"TABLET","Apple","apple","iPad 10.2"" 7th Gen (Wi-Fi+Cellular)","ipad-102-7th-gen-wi-ficellular","128 GB","","14392","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-102-7th-gen-wi-ficellular"
"TABLET","Apple","apple","iPad 10.2"" 7th Gen (Wi-Fi+Cellular)","ipad-102-7th-gen-wi-ficellular","32 GB","","12474","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-102-7th-gen-wi-ficellular"
"TABLET","Apple","apple","iPad 10.9 10th gen Cellular 2022","ipad-109-10th-gen-cellular-2022","256 GB","","24240","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-109-10th-gen-cellular-2022"
"TABLET","Apple","apple","iPad 10.9 10th gen Cellular 2022","ipad-109-10th-gen-cellular-2022","64 GB","","21210","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-109-10th-gen-cellular-2022"
"TABLET","Apple","apple","iPad 10.9 10th gen Wi Fi 2022","ipad-109-10th-gen-wi-fi-2022","256 GB","","20705","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-109-10th-gen-wi-fi-2022"
"TABLET","Apple","apple","iPad 10.9 10th gen Wi Fi 2022","ipad-109-10th-gen-wi-fi-2022","64 GB","","17170","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-109-10th-gen-wi-fi-2022"
"TABLET","Apple","apple","iPad 11th Gen Wifi","ipad-11th-gen-wifi","128 GB","","23230","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-11th-gen-wifi"
"TABLET","Apple","apple","iPad 11th Gen Wifi","ipad-11th-gen-wifi","256 GB","","28280","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-11th-gen-wifi"
"TABLET","Apple","apple","iPad 11th Gen Wifi","ipad-11th-gen-wifi","512 GB","","32825","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-11th-gen-wifi"
"TABLET","Apple","apple","iPad 11th Gen Wifi+Cellular","ipad-11th-gen-wificellular","128 GB","","25250","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-11th-gen-wificellular"
"TABLET","Apple","apple","iPad 11th Gen Wifi+Cellular","ipad-11th-gen-wificellular","256 GB","","33835","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-11th-gen-wificellular"
"TABLET","Apple","apple","iPad 11th Gen Wifi+Cellular","ipad-11th-gen-wificellular","512 GB","","39390","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-11th-gen-wificellular"
"TABLET","Apple","apple","iPad 5th Gen Cellular 2017","ipad-5th-gen-cellular-2017","128 GB","","9090","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-5th-gen-cellular-2017"
"TABLET","Apple","apple","iPad 5th Gen Cellular 2017","ipad-5th-gen-cellular-2017","32 GB","","8080","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-5th-gen-cellular-2017"
"TABLET","Apple","apple","iPad 5th Gen Wi Fi 2017","ipad-5th-gen-wi-fi-2017","128 GB","","8585","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-5th-gen-wi-fi-2017"
"TABLET","Apple","apple","iPad 5th Gen Wi Fi 2017","ipad-5th-gen-wi-fi-2017","32 GB","","7575","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-5th-gen-wi-fi-2017"
"TABLET","Apple","apple","iPad 6th Gen Cellular 2018","ipad-6th-gen-cellular-2018","128 GB","","9595","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-6th-gen-cellular-2018"
"TABLET","Apple","apple","iPad 6th Gen Cellular 2018","ipad-6th-gen-cellular-2018","32 GB","","9090","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-6th-gen-cellular-2018"
"TABLET","Apple","apple","iPad 6th gen Wi Fi 2018","ipad-6th-gen-wi-fi-2018","128 GB","","10100","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-6th-gen-wi-fi-2018"
"TABLET","Apple","apple","iPad 6th gen Wi Fi 2018","ipad-6th-gen-wi-fi-2018","32 GB","","9595","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-6th-gen-wi-fi-2018"
"TABLET","Apple","apple","iPad 7th Gen Cellular 2019","ipad-7th-gen-cellular-2019","128 GB","","11615","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-7th-gen-cellular-2019"
"TABLET","Apple","apple","iPad 7th Gen Cellular 2019","ipad-7th-gen-cellular-2019","32 GB","","10605","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-7th-gen-cellular-2019"
"TABLET","Apple","apple","iPad 7th Gen Wi Fi 2019","ipad-7th-gen-wi-fi-2019","128 GB","","11110","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-7th-gen-wi-fi-2019"
"TABLET","Apple","apple","iPad 7th Gen Wi Fi 2019","ipad-7th-gen-wi-fi-2019","32 GB","","10100","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-7th-gen-wi-fi-2019"
"TABLET","Apple","apple","iPad 8th gen Cellular 2020","ipad-8th-gen-cellular-2020","128 GB","","12120","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-8th-gen-cellular-2020"
"TABLET","Apple","apple","iPad 8th gen Cellular 2020","ipad-8th-gen-cellular-2020","32 GB","","11110","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-8th-gen-cellular-2020"
"TABLET","Apple","apple","iPad 8th gen Wi Fi 2020","ipad-8th-gen-wi-fi-2020","128 GB","","11110","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-8th-gen-wi-fi-2020"
"TABLET","Apple","apple","iPad 8th gen Wi Fi 2020","ipad-8th-gen-wi-fi-2020","32 GB","","10605","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-8th-gen-wi-fi-2020"
"TABLET","Apple","apple","iPad 9.7"" 5th Gen (Wi-Fi Only)","ipad-97-5th-gen-wi-fi-only","128 GB","","9120","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-97-5th-gen-wi-fi-only"
"TABLET","Apple","apple","iPad 9.7"" 5th Gen (Wi-Fi Only)","ipad-97-5th-gen-wi-fi-only","32 GB","","8827","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-97-5th-gen-wi-fi-only"
"TABLET","Apple","apple","iPad 9.7"" 5th Gen (Wi-Fi+Cellular)","ipad-97-5th-gen-wi-ficellular","128 GB","","9595","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-97-5th-gen-wi-ficellular"
"TABLET","Apple","apple","iPad 9.7"" 5th Gen (Wi-Fi+Cellular)","ipad-97-5th-gen-wi-ficellular","32 GB","","9120","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-97-5th-gen-wi-ficellular"
"TABLET","Apple","apple","iPad 9.7"" 6th Gen (Wi-Fi Only)","ipad-97-6th-gen-wi-fi-only","128 GB","","11039","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-97-6th-gen-wi-fi-only"
"TABLET","Apple","apple","iPad 9.7"" 6th Gen (Wi-Fi Only)","ipad-97-6th-gen-wi-fi-only","32 GB","","10080","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-97-6th-gen-wi-fi-only"
"TABLET","Apple","apple","iPad 9.7"" 6th Gen (Wi-Fi+Cellular)","ipad-97-6th-gen-wi-ficellular","128 GB","","12474","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-97-6th-gen-wi-ficellular"
"TABLET","Apple","apple","iPad 9.7"" 6th Gen (Wi-Fi+Cellular)","ipad-97-6th-gen-wi-ficellular","32 GB","","11039","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-97-6th-gen-wi-ficellular"
"TABLET","Apple","apple","iPad 9th gen Cellular 2021","ipad-9th-gen-cellular-2021","256 GB","","16160","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-9th-gen-cellular-2021"
"TABLET","Apple","apple","iPad 9th gen Cellular 2021","ipad-9th-gen-cellular-2021","64 GB","","15150","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-9th-gen-cellular-2021"
"TABLET","Apple","apple","iPad 9th gen Wi Fi 2021","ipad-9th-gen-wi-fi-2021","256 GB","","14645","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-9th-gen-wi-fi-2021"
"TABLET","Apple","apple","iPad 9th gen Wi Fi 2021","ipad-9th-gen-wi-fi-2021","64 GB","","13635","NO","YES","https://www.cashall.in/api/v1/catalog/image/ipad-9th-gen-wi-fi-2021"
"TABLET","Apple","apple","iPad Air 1st Gen (Wi-Fi + Cellular)","ipad-air-1st-gen-wi-fi-cellular","128 GB","","4060","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-1st-gen-wi-fi-cellular"
"TABLET","Apple","apple","iPad Air 1st Gen (Wi-Fi + Cellular)","ipad-air-1st-gen-wi-fi-cellular","16 GB","","2798","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-1st-gen-wi-fi-cellular"
"TABLET","Apple","apple","iPad Air 1st Gen (Wi-Fi + Cellular)","ipad-air-1st-gen-wi-fi-cellular","32 GB","","3202","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-1st-gen-wi-fi-cellular"
"TABLET","Apple","apple","iPad Air 1st Gen (Wi-Fi + Cellular)","ipad-air-1st-gen-wi-fi-cellular","64 GB","","3525","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-1st-gen-wi-fi-cellular"
"TABLET","Apple","apple","iPad Air 1st Gen (Wi-Fi Only)","ipad-air-1st-gen-wi-fi-only","128 GB","","3777","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-1st-gen-wi-fi-only"
"TABLET","Apple","apple","iPad Air 1st Gen (Wi-Fi Only)","ipad-air-1st-gen-wi-fi-only","16 GB","","2545","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-1st-gen-wi-fi-only"
"TABLET","Apple","apple","iPad Air 1st Gen (Wi-Fi Only)","ipad-air-1st-gen-wi-fi-only","32 GB","","2778","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-1st-gen-wi-fi-only"
"TABLET","Apple","apple","iPad Air 1st Gen (Wi-Fi Only)","ipad-air-1st-gen-wi-fi-only","64 GB","","3212","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-1st-gen-wi-fi-only"
"TABLET","Apple","apple","iPad Air 2 Cellular 2014","ipad-air-2-cellular-2014","128 GB","","4242","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-2-cellular-2014"
"TABLET","Apple","apple","iPad Air 2 Cellular 2014","ipad-air-2-cellular-2014","16 GB","","3535","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-2-cellular-2014"
"TABLET","Apple","apple","iPad Air 2 Cellular 2014","ipad-air-2-cellular-2014","32 GB","","3636","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-2-cellular-2014"
"TABLET","Apple","apple","iPad Air 2 Cellular 2014","ipad-air-2-cellular-2014","64 GB","","3838","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-2-cellular-2014"
"TABLET","Apple","apple","iPad Air 2 Wi Fi 2014","ipad-air-2-wi-fi-2014","128 GB","","3737","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-2-wi-fi-2014"
"TABLET","Apple","apple","iPad Air 2 Wi Fi 2014","ipad-air-2-wi-fi-2014","16 GB","","3232","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-2-wi-fi-2014"
"TABLET","Apple","apple","iPad Air 2 Wi Fi 2014","ipad-air-2-wi-fi-2014","32 GB","","3535","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-2-wi-fi-2014"
"TABLET","Apple","apple","iPad Air 2 Wi Fi 2014","ipad-air-2-wi-fi-2014","64 GB","","4040","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-2-wi-fi-2014"
"TABLET","Apple","apple","iPad Air 2nd Gen (Wi-Fi + Cellular)","ipad-air-2nd-gen-wi-fi-cellular","128 GB","","5616","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-2nd-gen-wi-fi-cellular"
"TABLET","Apple","apple","iPad Air 2nd Gen (Wi-Fi + Cellular)","ipad-air-2nd-gen-wi-fi-cellular","16 GB","","3586","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-2nd-gen-wi-fi-cellular"
"TABLET","Apple","apple","iPad Air 2nd Gen (Wi-Fi + Cellular)","ipad-air-2nd-gen-wi-fi-cellular","32 GB","","4434","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-2nd-gen-wi-fi-cellular"
"TABLET","Apple","apple","iPad Air 2nd Gen (Wi-Fi + Cellular)","ipad-air-2nd-gen-wi-fi-cellular","64 GB","","5232","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-2nd-gen-wi-fi-cellular"
"TABLET","Apple","apple","iPad Air 2nd Gen (Wi-Fi Only)","ipad-air-2nd-gen-wi-fi-only","128 GB","","5151","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-2nd-gen-wi-fi-only"
"TABLET","Apple","apple","iPad Air 2nd Gen (Wi-Fi Only)","ipad-air-2nd-gen-wi-fi-only","16 GB","","2919","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-2nd-gen-wi-fi-only"
"TABLET","Apple","apple","iPad Air 2nd Gen (Wi-Fi Only)","ipad-air-2nd-gen-wi-fi-only","32 GB","","3161","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-2nd-gen-wi-fi-only"
"TABLET","Apple","apple","iPad Air 2nd Gen (Wi-Fi Only)","ipad-air-2nd-gen-wi-fi-only","64 GB","","4434","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-2nd-gen-wi-fi-only"
"TABLET","Apple","apple","iPad Air 3rd Gen (Wi-Fi + Cellular)","ipad-air-3rd-gen-wi-fi-cellular","256 GB","","17372","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-3rd-gen-wi-fi-cellular"
"TABLET","Apple","apple","iPad Air 3rd Gen (Wi-Fi + Cellular)","ipad-air-3rd-gen-wi-fi-cellular","64 GB","","14494","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-3rd-gen-wi-fi-cellular"
"TABLET","Apple","apple","iPad Air 3rd Gen (Wi-Fi Only)","ipad-air-3rd-gen-wi-fi-only","256 GB","","16221","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-3rd-gen-wi-fi-only"
"TABLET","Apple","apple","iPad Air 3rd Gen (Wi-Fi Only)","ipad-air-3rd-gen-wi-fi-only","64 GB","","13342","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-3rd-gen-wi-fi-only"
"TABLET","Apple","apple","iPad Air 4th Gen (Wi-Fi + Cellular)","ipad-air-4th-gen-wi-fi-cellular","256 GB","","21786","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-4th-gen-wi-fi-cellular"
"TABLET","Apple","apple","iPad Air 4th Gen (Wi-Fi + Cellular)","ipad-air-4th-gen-wi-fi-cellular","64 GB","","20917","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-4th-gen-wi-fi-cellular"
"TABLET","Apple","apple","iPad Air 4th Gen (Wi-Fi Only)","ipad-air-4th-gen-wi-fi-only","256 GB","","20826","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-4th-gen-wi-fi-only"
"TABLET","Apple","apple","iPad Air 4th Gen (Wi-Fi Only)","ipad-air-4th-gen-wi-fi-only","64 GB","","19867","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-4th-gen-wi-fi-only"
"TABLET","Apple","apple","iPad Air 5th gen Cellular 2022","ipad-air-5th-gen-cellular-2022","256 GB","","31815","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-5th-gen-cellular-2022"
"TABLET","Apple","apple","iPad Air 5th gen Cellular 2022","ipad-air-5th-gen-cellular-2022","64 GB","","29088","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-5th-gen-cellular-2022"
"TABLET","Apple","apple","iPad Air 5th gen Wi Fi 2022","ipad-air-5th-gen-wi-fi-2022","256 GB","","25755","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-5th-gen-wi-fi-2022"
"TABLET","Apple","apple","iPad Air 5th gen Wi Fi 2022","ipad-air-5th-gen-wi-fi-2022","64 GB","","23735","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-5th-gen-wi-fi-2022"
"TABLET","Apple","apple","iPad Air Cellular 2013","ipad-air-cellular-2013","128 GB","","3535","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-cellular-2013"
"TABLET","Apple","apple","iPad Air Cellular 2013","ipad-air-cellular-2013","16 GB","","3030","YES","YES","https://www.cashall.in/api/v1/catalog/image/ipad-air-cellular-2013"
